DateID;AreaID;dwelling_type_id;kwh_per_acc
97304;1023;2;424
97304;1037;2;424.5
97304;1001;4;425.3
97304;1006;4;429
97304;1017;2;430.1
97304;1010;2;430.8
97304;1008;4;431
97304;1024;2;434.6
97304;1037;4;435.3
97304;1010;4;439
97304;1033;2;441.2
97304;1018;2;443.4
97304;1034;2;445.4
97304;1003;4;448.5
97304;1020;2;449.3
97304;1016;2;450.4
97304;1027;4;454.7
97304;1009;2;458.1
97304;1026;4;458.5
97304;1027;2;466.2
97304;1005;2;472.5
97304;1029;2;477.9
97304;1001;2;478.5
97304;1025;2;480.8
97304;1038;2;490.5
97304;1004;2;491.6
97304;1004;3;507
97304;1028;2;509.9
97304;1040;2;536.5
97304;1013;2;540.4
97304;1026;2;548.7
97304;1034;3;551.4
97304;1035;2;587.1
97304;1005;3;621.9
97304;1045;2;637.8
97304;1039;2;637.9
97304;1043;2;698.1
97304;1041;3;701.9
97304;1042;2;708
97304;1047;2;801.3
97304;1008;3;802.6
97304;1029;3;812.8
97304;1035;3;825
97304;1017;3;827.7
97304;1016;3;836.8
97304;1033;3;847.7
97304;1021;3;852.4
97304;1014;3;858.7
97304;1001;3;874.6
97304;1032;2;878.4
97304;1007;3;893.2
97304;1025;3;902.9
97304;1036;3;906.2
97304;1015;3;917.2
97304;1011;3;925.6
97304;1027;3;943.1
97304;1002;3;957
97304;1019;3;960.1
97304;1018;3;962.2
97304;1012;3;989.8
97304;1024;3;992.9
97304;1046;2;1016.3
97304;1023;3;1017.8
97304;1006;3;1030
97304;1031;3;1030.1
97304;1022;3;1031.1
97304;1003;3;1052.6
97304;1037;3;1110.1
97304;1009;3;1162.4
97304;1028;3;1231.1
97304;1042;3;1273.5
97304;1044;3;1314.1
97304;1047;3;1338.1
97304;1013;3;1341.1
97304;1010;3;1367.3
97304;1040;3;1397.1
97304;1026;3;1681.1
97304;1043;3;3218.6
97304;1046;3;3464.8
94464;1005;1;127.2
94464;1007;1;131.2
94464;1004;1;131.8
94464;1001;1;137.2
94464;1040;1;142.6
94464;1017;1;142.7
94464;1013;1;144.7
94464;1009;1;145.2
94464;1018;1;145.3
94464;1022;1;147.6
94464;1021;1;148.4
94464;1026;1;150.4
94464;1024;1;151.7
94464;1019;1;152.1
94464;1008;1;152.3
94464;1015;1;154.4
94464;1002;1;154.8
94464;1016;1;154.8
94464;1023;1;155.9
94464;1020;1;157
94464;1025;1;157.1
94464;1014;1;157.6
94464;1010;1;158.3
94464;1012;1;158.4
94464;1044;1;159.6
94464;1006;1;161.5
94464;1037;1;167.4
94464;1011;1;168.1
94464;1003;1;171.3
94464;1031;1;171.4
94464;1027;1;177.6
94464;1028;1;179.2
94464;1029;1;182
94464;1041;2;219.2
94464;1028;5;219.8
94464;1040;5;220.4
94464;1012;5;224.4
94464;1009;5;228
94464;1001;5;232.6
94464;1024;5;233.2
94464;1005;5;238.8
94464;1004;5;238.9
94464;1037;5;240.5
94464;1022;5;240.6
94464;1013;5;241.8
94464;1007;5;242
94464;1023;5;244.1
94464;1018;5;245
94464;1020;5;245.6
94464;1025;5;247.6
94464;1017;5;250.1
94464;1015;5;250.7
94464;1016;5;251
94464;1008;5;252.2
94464;1019;5;252.9
94464;1029;5;254.5
94464;1011;5;255
94464;1021;5;256.5
94464;1026;5;258.3
94464;1044;5;258.6
94464;1031;5;258.9
94464;1027;5;259.9
94464;1014;5;265.5
94464;1010;5;267.6
94464;1003;5;269.4
94464;1006;5;269.6
94464;1028;6;270.3
94464;1002;5;280.3
94464;1041;5;282.3
94464;1043;6;295.5
94464;1026;6;299.7
94464;1009;6;300.9
94464;1024;6;311.4
94464;1040;6;311.9
94464;1008;6;316.2
94464;1022;6;317.6
94464;1029;6;320.1
94464;1017;6;320.2
94464;1002;6;321.2
94464;1007;6;321.8
94464;1037;6;322
94464;1013;6;322.4
94464;1034;6;322.7
94464;1044;6;324.2
94464;1020;6;325.4
94464;1016;6;325.7
94464;1015;6;327.3
94464;1005;6;327.3
94464;1012;6;330.4
94464;1028;4;331.8
94464;1018;6;332
94464;1023;6;332.4
94464;1001;6;335.1
94464;1025;6;338.1
94464;1008;2;341.1
94464;1027;6;341.8
94464;1021;6;342.8
94464;1044;2;343.3
94464;1043;5;345.2
94464;1008;4;350.6
94464;1011;6;351.6
94464;1010;6;352.8
94464;1006;6;353.9
94464;1019;6;356.7
94464;1004;6;358.9
94464;1003;6;367.6
94464;1014;6;368.3
94464;1031;6;370.8
94464;1009;4;371.3
94464;1022;4;374.1
94464;1005;4;378.8
94464;1037;4;378.9
94464;1044;4;380
94464;1015;4;382.8
94464;1026;4;383.4
94464;1020;4;385
94464;1016;4;385.2
94464;1024;4;387.3
94464;1029;4;387.9
94464;1007;4;388.3
94464;1013;4;388.9
94464;1043;4;389.1
94464;1003;2;391.1
94464;1002;2;391.4
94464;1040;4;395.8
94464;1002;4;398.3
94464;1009;2;398.4
94464;1023;4;398.8
94464;1015;2;400.8
94464;1001;4;401.2
94464;1017;4;401.8
94464;1027;4;402.9
94464;1006;2;404.4
94464;1018;4;404.8
94464;1025;4;407.9
94464;1014;2;411.8
94464;1031;2;417.2
94464;1034;2;419.3
94464;1011;4;422.4
94464;1010;2;422.8
94464;1021;4;423.1
94464;1011;2;423.2
94464;1019;2;423.3
94464;1021;2;425.2
94464;1023;2;427.3
94464;1007;2;427.6
94464;1006;4;429.1
94464;1018;2;431.3
94464;1037;2;431.7
94464;1004;4;433.6
94464;1020;2;433.9
94464;1012;2;434.3
94464;1010;4;434.4
94464;1012;4;439.3
94464;1024;2;440.6
94464;1019;4;441
94464;1003;4;445.7
94464;1014;4;446.5
94464;1001;2;446.6
94464;1017;2;448.6
94464;1025;2;455
94464;1031;4;461.3
94464;1027;2;464.8
94464;1038;2;471.3
94464;1026;2;473.7
94464;1022;2;484
94464;1033;2;493
94464;1005;2;493
94464;1016;2;500.7
94464;1004;2;514.5
94464;1028;2;515.1
94464;1029;2;523.3
94464;1013;2;546.6
94464;1034;3;548.6
94464;1039;2;554.6
94464;1040;2;588.1
94464;1004;3;629.1
94464;1035;2;649.9
94464;1042;2;652.7
94464;1043;2;719
94464;1017;3;737.8
94464;1032;2;743.3
94464;1041;3;743.8
94464;1005;3;760
94464;1035;3;784
94464;1045;2;817.5
94464;1001;3;820.9
94464;1047;2;838.5
94464;1008;3;861.8
94464;1011;3;870.7
94464;1025;3;885.3
94464;1014;3;887.2
94464;1021;3;898.1
94464;1016;3;901
94464;1007;3;909.6
94464;1029;3;940.9
94464;1019;3;941.4
94464;1033;3;942
94464;1018;3;942
94464;1036;3;943.1
94464;1027;3;952
94464;1015;3;953.5
94464;1031;3;986.2
94464;1024;3;988.2
94464;1023;3;998.9
94464;1012;3;1010
94464;1002;3;1054.9
94464;1009;3;1066.6
94464;1003;3;1068.2
94464;1006;3;1105.9
94464;1037;3;1157.8
94464;1042;3;1199.9
94464;1044;3;1210.5
94464;1028;3;1223.6
94464;1046;2;1258.9
94464;1022;3;1298.4
94464;1013;3;1398.1
94464;1047;3;1493
94464;1040;3;1512.3
94464;1010;3;1639.8
94464;1026;3;1657.6
94464;1043;3;3412.6
94464;1046;3;4226.5
97016;1030;2;12.5
97016;1001;1;109.8
97016;1005;1;145.9
97016;1004;1;146.6
97016;1040;1;150.7
97016;1007;1;156.6
97016;1009;1;158.9
97016;1021;1;161
97016;1013;1;164.9
97016;1018;1;165.6
97016;1002;1;165.8
97016;1008;1;167.6
97016;1022;1;167.7
97016;1024;1;168
97016;1017;1;169
97016;1015;1;170.6
97016;1014;1;171.7
97016;1019;1;172.4
97016;1026;1;173.1
97016;1016;1;173.5
97016;1044;1;173.5
97016;1037;1;175.9
97016;1025;1;176.3
97016;1023;1;177.2
97016;1006;1;177.8
97016;1010;1;179.1
97016;1003;1;187
97016;1027;1;190.6
97016;1011;1;195.1
97016;1012;1;198.3
97016;1020;1;199.7
97016;1031;1;224.8
97016;1029;1;226.9
97016;1028;1;234.6
97016;1009;5;250
97016;1001;5;258.1
97016;1004;5;259.3
97016;1024;5;259.7
97016;1040;5;262
97016;1037;5;262.3
97016;1008;5;264.8
97016;1005;5;267.7
97016;1023;5;271.7
97016;1022;5;273.9
97016;1013;5;274.7
97016;1018;5;275.7
97016;1027;5;276.9
97016;1041;2;277.7
97016;1017;5;278.6
97016;1012;5;280.2
97016;1007;5;280.6
97016;1016;5;281.6
97016;1015;5;283.5
97016;1025;5;283.8
97016;1020;5;284
97016;1003;5;285.3
97016;1019;5;286.8
97016;1044;5;287.9
97016;1011;5;288.3
97016;1006;5;288.5
97016;1026;5;290
97016;1010;5;292.4
97016;1021;5;293.9
97016;1014;5;302.1
97016;1002;5;303.1
97016;1028;5;305.5
97016;1029;5;310.9
97016;1043;6;326.2
97016;1009;6;331.6
97016;1037;6;342.2
97016;1026;6;346.7
97016;1024;6;349.1
97016;1017;6;350.9
97016;1041;5;357.9
97016;1008;6;358.7
97016;1002;6;361.1
97016;1007;6;364.5
97016;1018;6;364.5
97016;1028;6;365
97016;1016;6;365.7
97016;1044;6;367.6
97016;1013;6;368.4
97016;1022;6;368.8
97016;1008;2;370.5
97016;1023;6;371.4
97016;1020;6;372
97016;1005;6;373
97016;1031;5;374
97016;1043;5;374.3
97016;1015;6;376.5
97016;1025;6;377.3
97016;1040;6;380.4
97016;1001;6;387.6
97016;1027;6;389.8
97016;1011;6;390.3
97016;1006;6;390.6
97016;1003;6;391.5
97016;1003;2;393.9
97016;1029;6;396.9
97016;1021;6;397.3
97016;1010;6;401.6
97016;1034;6;402.5
97016;1019;6;404.4
97016;1037;4;405.5
97016;1008;4;412.3
97016;1012;6;412.4
97016;1009;4;414.5
97016;1004;6;420
97016;1014;6;420.7
97016;1044;2;423
97016;1002;2;423.7
97016;1044;4;425.4
97016;1006;2;429.1
97016;1005;4;430.2
97016;1007;4;432.1
97016;1016;4;432.8
97016;1031;6;434
97016;1024;4;435
97016;1020;4;437.1
97016;1017;4;438.3
97016;1022;4;438.4
97016;1026;4;439.1
97016;1015;4;440.3
97016;1002;4;440.5
97016;1023;4;445.8
97016;1013;4;446.1
97016;1018;4;450.1
97016;1028;4;450.9
97016;1015;2;451.1
97016;1025;4;453.8
97016;1027;4;458.5
97016;1040;4;463.2
97016;1001;4;466.9
97016;1034;2;468.1
97016;1010;2;468.4
97016;1007;2;468.6
97016;1011;4;471.3
97016;1009;2;472.1
97016;1011;2;477.8
97016;1006;4;477.9
97016;1023;2;480
97016;1003;4;480.3
97016;1037;2;482.3
97016;1021;4;482.4
97016;1021;2;485.6
97016;1001;2;490.8
97016;1043;4;490.9
97016;1014;2;491.6
97016;1027;2;492.5
97016;1010;4;493.1
97016;1019;2;493.6
97016;1018;2;493.7
97016;1004;4;494.8
97016;1031;2;495.7
97016;1012;2;499.1
97016;1019;4;503
97016;1029;4;503
97016;1025;2;504.9
97016;1014;4;505.2
97016;1016;2;507.6
97016;1034;3;508.2
97016;1029;2;514.7
97016;1038;2;517.4
97016;1012;4;518.6
97016;1024;2;522.1
97016;1020;2;522.7
97016;1017;2;523.6
97016;1026;2;529.8
97016;1004;2;533.9
97016;1031;4;541.3
97016;1033;2;559.4
97016;1005;2;563.4
97016;1035;2;569.7
97016;1022;2;579.6
97016;1028;2;592.5
97016;1013;2;626
97016;1039;2;651.6
97016;1040;2;665
97016;1004;3;733.3
97016;1042;2;753.4
97016;1035;3;754.9
97016;1008;3;804.9
97016;1029;3;825.1
97016;1032;2;829.4
97016;1017;3;838.1
97016;1043;2;843.3
97016;1001;3;846.3
97016;1005;3;873.3
97016;1016;3;874.9
97016;1041;3;887.3
97016;1045;2;893.4
97016;1011;3;898.6
97016;1007;3;934.5
97016;1021;3;966.4
97016;1025;3;979.2
97016;1047;2;993.1
97016;1015;3;993.2
97016;1033;3;1029.4
97016;1027;3;1029.9
97016;1003;3;1055.6
97016;1012;3;1065.3
97016;1018;3;1080.6
97016;1036;3;1082.2
97016;1023;3;1091.4
97016;1019;3;1092.2
97016;1002;3;1110.1
97016;1024;3;1124.5
97016;1014;3;1131.2
97016;1006;3;1147.2
97016;1031;3;1156.1
97016;1009;3;1222
97016;1042;3;1302.8
97016;1037;3;1308.1
97016;1044;3;1378.5
97016;1022;3;1388.1
97016;1028;3;1391.2
97016;1046;2;1518.7
97016;1013;3;1523.4
97016;1040;3;1629.7
97016;1026;3;1690.7
97016;1047;3;1718.4
97016;1010;3;1791.4
97016;1043;3;3814
97016;1046;3;4968.7
81443;1030;2;11.7
81443;1001;1;144.7
81443;1007;1;159
81443;1005;1;163.3
81443;1009;1;163.7
81443;1004;1;167
81443;1017;1;167.8
81443;1040;1;168.6
81443;1002;1;171.6
81443;1024;1;173
81443;1020;1;173.7
81443;1013;1;175.2
81443;1018;1;176.8
81443;1026;1;177.8
81443;1022;1;178.8
81443;1044;1;179
81443;1019;1;181.5
81443;1021;1;183.2
81443;1023;1;183.3
81443;1012;1;183.8
81443;1014;1;184.3
81443;1015;1;186.8
81443;1037;1;187.7
81443;1016;1;189.5
81443;1025;1;192.5
81443;1010;1;193.1
81443;1006;1;194.2
81443;1008;1;196.6
81443;1011;1;198.9
81443;1031;1;199.7
81443;1027;1;210
81443;1028;1;210.3
81443;1041;2;214.2
81443;1003;1;215.4
81443;1029;1;222.8
81443;1012;5;257
81443;1040;5;262.9
81443;1024;5;265
81443;1009;5;265.7
81443;1028;5;279.1
81443;1020;5;280.6
81443;1007;5;282.5
81443;1037;5;282.5
81443;1021;5;283.2
81443;1023;5;284.5
81443;1022;5;285.9
81443;1013;5;288.2
81443;1017;5;291.1
81443;1004;5;292.4
81443;1001;5;294
81443;1015;5;294.8
81443;1005;5;295.9
81443;1018;5;296.6
81443;1016;5;296.8
81443;1011;5;299
81443;1029;5;300.4
81443;1025;5;301.4
81443;1019;5;303.2
81443;1027;5;304.4
81443;1008;5;306.6
81443;1010;5;307.1
81443;1041;5;307.8
81443;1026;5;312.4
81443;1014;5;313.5
81443;1006;5;315.7
81443;1031;5;316.1
81443;1002;5;319.2
81443;1003;5;319.2
81443;1044;5;332.3
81443;1034;6;335.7
81443;1028;6;340.6
81443;1024;6;355.9
81443;1009;6;356
81443;1043;6;361
81443;1020;6;371.8
81443;1017;6;372.5
81443;1029;6;373.9
81443;1002;6;375.4
81443;1012;6;379.8
81443;1022;6;380.9
81443;1037;6;381.5
81443;1005;6;383.7
81443;1021;6;384.6
81443;1013;6;384.9
81443;1007;6;386
81443;1016;6;386.6
81443;1040;6;387.8
81443;1043;5;390.8
81443;1023;6;392.2
81443;1011;6;395.6
81443;1026;6;396.2
81443;1010;6;397.2
81443;1035;2;397.7
81443;1001;6;400.2
81443;1015;6;405.3
81443;1004;6;410.6
81443;1006;6;411.7
81443;1018;6;414
81443;1027;6;416.7
81443;1028;4;417.7
81443;1019;6;419.5
81443;1014;6;420.5
81443;1008;6;420.8
81443;1025;6;425.4
81443;1031;6;427
81443;1044;6;431.3
81443;1003;6;439.6
81443;1002;2;442.1
81443;1020;4;444.5
81443;1009;4;445.1
81443;1044;2;448.2
81443;1008;2;448.3
81443;1024;4;452.5
81443;1022;4;452.8
81443;1005;4;453.7
81443;1007;4;454.3
81443;1002;4;455.4
81443;1016;4;458.4
81443;1037;4;461.9
81443;1004;4;463.6
81443;1013;4;466.3
81443;1017;4;467.3
81443;1026;4;467.8
81443;1011;4;472.3
81443;1029;4;472.7
81443;1040;4;472.8
81443;1011;2;473.9
81443;1043;4;474.2
81443;1044;4;475.6
81443;1023;4;475.8
81443;1006;2;477.5
81443;1021;4;478.6
81443;1014;2;479.3
81443;1010;2;481.4
81443;1001;4;482.2
81443;1015;4;485
81443;1003;2;486.7
81443;1015;2;487.1
81443;1021;2;489
81443;1007;2;489.4
81443;1012;4;494.1
81443;1006;4;494.2
81443;1010;4;494.3
81443;1037;2;496.8
81443;1008;4;498.5
81443;1023;2;502.7
81443;1018;4;503.4
81443;1031;2;503.4
81443;1027;4;505.7
81443;1009;2;508.1
81443;1020;2;510.8
81443;1025;4;511.3
81443;1014;4;514.4
81443;1019;4;514.8
81443;1012;2;518.3
81443;1019;2;523
81443;1031;4;524.4
81443;1017;2;528.8
81443;1003;4;528.9
81443;1004;3;542
81443;1034;2;551.5
81443;1033;2;551.6
81443;1018;2;551.9
81443;1027;2;552.8
81443;1024;2;565.7
81443;1025;2;569.6
81443;1016;2;575
81443;1001;2;575.1
81443;1029;2;577.6
81443;1022;2;583.3
81443;1032;2;593.7
81443;1005;2;610.9
81443;1026;2;617.9
81443;1004;2;632.2
81443;1034;3;653.8
81443;1038;2;655.6
81443;1028;2;671.9
81443;1013;2;685.3
81443;1040;2;690.4
81443;1039;2;830.6
81443;1041;3;831.8
81443;1035;3;841.9
81443;1005;3;875.6
81443;1043;2;886.8
81443;1045;2;911
81443;1008;3;927.1
81443;1011;3;930.8
81443;1017;3;932.5
81443;1016;3;935.2
81443;1042;2;955.2
81443;1033;3;990.5
81443;1001;3;994.2
81443;1021;3;996.7
81443;1047;2;1003.5
81443;1029;3;1011.7
81443;1014;3;1013.4
81443;1007;3;1033.2
81443;1025;3;1052.8
81443;1015;3;1059.5
81443;1027;3;1059.7
81443;1036;3;1076.6
81443;1023;3;1125.8
81443;1019;3;1138.8
81443;1002;3;1139.7
81443;1018;3;1149.1
81443;1012;3;1152
81443;1003;3;1168.2
81443;1031;3;1174.1
81443;1006;3;1193.3
81443;1024;3;1204.5
81443;1009;3;1230.8
81443;1037;3;1287.6
81443;1022;3;1352.5
81443;1046;2;1360.7
81443;1044;3;1412.6
81443;1028;3;1502.3
81443;1042;3;1572
81443;1013;3;1587.1
81443;1047;3;1596.5
81443;1010;3;1677.8
81443;1040;3;1679.5
81443;1026;3;1730.5
81443;1043;3;3890.6
81443;1046;3;4455
56889;1030;2;12.9
56889;1040;1;164.1
56889;1004;1;170.7
56889;1005;1;173
56889;1009;1;180.8
56889;1022;1;181.3
56889;1007;1;183.7
56889;1017;1;184
56889;1001;1;185.2
56889;1013;1;188.5
56889;1024;1;193.5
56889;1016;1;197.2
56889;1018;1;197.3
56889;1002;1;200
56889;1023;1;200.4
56889;1008;1;201.3
56889;1044;1;202.1
56889;1015;1;202.5
56889;1037;1;204.4
56889;1026;1;206.8
56889;1003;1;207.2
56889;1021;1;207.6
56889;1027;1;208.1
56889;1006;1;210.4
56889;1025;1;212.8
56889;1019;1;212.9
56889;1011;1;219.2
56889;1010;1;221.2
56889;1020;1;221.6
56889;1012;1;227.5
56889;1014;1;229.5
56889;1031;1;247.8
56889;1029;1;250
56889;1041;2;255.2
56889;1028;1;277.9
56889;1040;5;287.7
56889;1022;5;291.6
56889;1024;5;292.9
56889;1001;5;294.8
56889;1009;5;302.2
56889;1013;5;311.7
56889;1005;5;313.4
56889;1027;5;313.8
56889;1017;5;314.2
56889;1003;5;315.5
56889;1023;5;316.4
56889;1037;5;318.6
56889;1044;5;319.4
56889;1004;5;319.4
56889;1012;5;320.3
56889;1016;5;320.9
56889;1011;5;322.4
56889;1007;5;322.6
56889;1018;5;323.8
56889;1015;5;324.1
56889;1006;5;326.5
56889;1021;5;331.2
56889;1020;5;331.9
56889;1008;5;334.2
56889;1025;5;334.7
56889;1019;5;334.9
56889;1029;5;340.6
56889;1010;5;345.3
56889;1014;5;349.3
56889;1026;5;350.6
56889;1028;5;351
56889;1002;5;352.4
56889;1009;6;397.4
56889;1022;6;398.2
56889;1017;6;401.7
56889;1043;6;407.6
56889;1037;6;412.5
56889;1044;6;413.9
56889;1024;6;414.2
56889;1034;6;418.9
56889;1013;6;420.1
56889;1016;6;421.2
56889;1028;6;421.7
56889;1002;6;421.9
56889;1005;6;423.7
56889;1043;5;424.4
56889;1018;6;425
56889;1026;6;425.9
56889;1029;6;426.8
56889;1007;6;428.1
56889;1041;5;430.2
56889;1023;6;431
56889;1003;6;432.7
56889;1008;6;433.6
56889;1027;6;434.6
56889;1001;6;437.1
56889;1040;6;437.7
56889;1015;6;438.8
56889;1031;5;439.7
56889;1020;6;448.7
56889;1011;6;449.5
56889;1006;6;450.7
56889;1003;2;453.9
56889;1025;6;454.5
56889;1021;6;460.8
56889;1004;6;463.6
56889;1008;2;464.2
56889;1019;6;465.2
56889;1022;4;473.1
56889;1014;6;475.6
56889;1012;6;479.1
56889;1010;6;481.2
56889;1037;4;485.6
56889;1008;4;490.1
56889;1009;4;495.8
56889;1005;4;496.6
56889;1016;4;499.1
56889;1002;2;508
56889;1024;4;509.6
56889;1031;6;511.4
56889;1044;4;513.9
56889;1006;2;514.3
56889;1013;4;514.7
56889;1017;4;516.2
56889;1027;4;518.2
56889;1023;4;518.8
56889;1028;4;519.2
56889;1002;4;519.6
56889;1018;4;519.6
56889;1007;4;520.8
56889;1015;4;522.2
56889;1026;4;524.4
56889;1044;2;528.8
56889;1003;4;530.3
56889;1015;2;535.2
56889;1020;4;537.1
56889;1011;4;538.4
56889;1004;3;538.7
56889;1004;4;541.8
56889;1040;4;542.1
56889;1027;2;545.6
56889;1001;4;547.6
56889;1021;2;547.7
56889;1001;2;551.8
56889;1025;4;553.6
56889;1006;4;558.5
56889;1029;4;559
56889;1009;2;563.3
56889;1034;2;564.1
56889;1021;4;571.3
56889;1031;2;574.1
56889;1038;2;576.3
56889;1012;2;577.8
56889;1014;2;579.6
56889;1014;4;580.9
56889;1011;2;583.6
56889;1019;4;583.6
56889;1010;2;585
56889;1023;2;585.5
56889;1019;2;589.1
56889;1010;4;589.4
56889;1043;4;591
56889;1037;2;597.1
56889;1012;4;599
56889;1018;2;601.6
56889;1016;2;603.6
56889;1024;2;607.4
56889;1007;2;610.2
56889;1017;2;611.8
56889;1029;2;616.8
56889;1025;2;625
56889;1031;4;638.2
56889;1020;2;642.5
56889;1022;2;643.5
56889;1035;2;652.7
56889;1005;2;657.6
56889;1034;3;666.3
56889;1026;2;671.3
56889;1004;2;676.4
56889;1033;2;680.2
56889;1028;2;726.6
56889;1013;2;730
56889;1040;2;756.3
56889;1039;2;782.4
56889;1032;2;820
56889;1035;3;840.5
56889;1042;2;853.2
56889;1017;3;890.8
56889;1008;3;929.2
56889;1001;3;938
56889;1005;3;965.4
56889;1043;2;966.6
56889;1016;3;980.1
56889;1045;2;998.3
56889;1041;3;1018.3
56889;1029;3;1042.1
56889;1011;3;1074.5
56889;1007;3;1107.4
56889;1025;3;1108.7
56889;1021;3;1109
56889;1015;3;1133.2
56889;1047;2;1143
56889;1033;3;1150.7
56889;1027;3;1153
56889;1036;3;1170.2
56889;1003;3;1208.7
56889;1024;3;1212.6
56889;1012;3;1221
56889;1014;3;1230.6
56889;1031;3;1246.7
56889;1023;3;1253.2
56889;1019;3;1259.4
56889;1018;3;1266.6
56889;1006;3;1317.4
56889;1002;3;1355.9
56889;1009;3;1406.7
56889;1042;3;1416.8
56889;1044;3;1439.8
56889;1037;3;1441.1
56889;1022;3;1486.4
56889;1046;2;1497.7
56889;1028;3;1586.9
56889;1013;3;1714.2
56889;1010;3;1838.4
56889;1040;3;1860.2
56889;1047;3;1940.6
56889;1026;3;2051.5
56889;1043;3;4130.8
56889;1046;3;4685
31572;1030;2;12.5
31572;1001;1;166.3
31572;1004;1;168.4
31572;1005;1;168.5
31572;1007;1;173.7
31572;1040;1;175.1
31572;1017;1;181.1
31572;1018;1;182
31572;1024;1;183.4
31572;1013;1;183.5
31572;1026;1;186.8
31572;1002;1;186.9
31572;1009;1;187.9
31572;1022;1;188.3
31572;1016;1;190.9
31572;1021;1;191.9
31572;1025;1;194.3
31572;1015;1;196.1
31572;1019;1;196.2
31572;1023;1;196.4
31572;1044;1;196.7
31572;1020;1;198.7
31572;1012;1;200.8
31572;1006;1;204
31572;1008;1;204
31572;1010;1;205
31572;1027;1;209
31572;1014;1;213.1
31572;1011;1;213.6
31572;1003;1;217.8
31572;1031;1;219
31572;1037;1;219.4
31572;1041;2;226.1
31572;1029;1;226.8
31572;1028;1;227.3
31572;1001;5;273
31572;1012;5;281.8
31572;1020;5;283.5
31572;1040;5;285.2
31572;1024;5;285.4
31572;1037;5;287
31572;1028;5;295.9
31572;1023;5;298.3
31572;1021;5;298.9
31572;1027;5;299.5
31572;1016;5;299.6
31572;1029;5;300.5
31572;1009;5;301.2
31572;1022;5;301.5
31572;1004;5;301.5
31572;1007;5;301.7
31572;1013;5;303.4
31572;1018;5;304.7
31572;1025;5;305.7
31572;1015;5;307.1
31572;1019;5;307.5
31572;1014;5;310.2
31572;1010;5;311.6
31572;1005;5;315
31572;1017;5;315.5
31572;1026;5;317.8
31572;1006;5;319
31572;1003;5;320.4
31572;1043;6;322.2
31572;1011;5;322.5
31572;1008;5;330.3
31572;1002;5;337.1
31572;1031;5;351.1
31572;1040;6;358.6
31572;1028;6;359.6
31572;1044;5;361.1
31572;1043;5;374.3
31572;1020;6;383.2
31572;1041;5;385
31572;1024;6;389.4
31572;1016;6;391
31572;1029;6;393.5
31572;1037;6;397.8
31572;1017;6;401
31572;1002;6;406.6
31572;1007;6;410.1
31572;1012;6;410.3
31572;1018;6;411
31572;1009;6;412
31572;1023;6;414.1
31572;1013;6;414.5
31572;1021;6;414.9
31572;1011;6;417.1
31572;1034;6;418.2
31572;1022;6;420.4
31572;1001;6;420.7
31572;1025;6;425.8
31572;1019;6;428
31572;1014;6;429.3
31572;1006;6;429.4
31572;1010;6;430
31572;1015;6;431.1
31572;1026;6;432.5
31572;1027;6;432.7
31572;1005;6;434.7
31572;1028;4;434.9
31572;1003;6;437.8
31572;1040;4;444.2
31572;1008;6;446.6
31572;1031;6;455.5
31572;1020;4;456.5
31572;1004;6;460.7
31572;1044;6;462.8
31572;1016;4;468.3
31572;1002;2;469
31572;1037;4;485.1
31572;1002;4;487.8
31572;1007;4;490.2
31572;1024;4;492.7
31572;1008;2;493.8
31572;1022;4;496.6
31572;1012;2;499.9
31572;1003;2;500.9
31572;1011;4;504.2
31572;1018;4;505.2
31572;1013;4;506.3
31572;1023;4;508.1
31572;1006;2;508.1
31572;1009;4;510.3
31572;1044;2;511.9
31572;1029;4;512
31572;1005;4;513.6
31572;1001;4;514
31572;1015;2;514.3
31572;1007;2;514.4
31572;1043;4;516.6
31572;1021;4;517.2
31572;1014;2;517.5
31572;1025;4;520.9
31572;1017;4;522.8
31572;1021;2;522.9
31572;1044;4;523
31572;1015;4;523.5
31572;1012;4;523.7
31572;1006;4;525.3
31572;1037;2;531.2
31572;1014;4;531.3
31572;1011;2;532
31572;1003;4;535.4
31572;1026;4;535.8
31572;1010;4;536.8
31572;1019;4;537.2
31572;1004;4;538.3
31572;1010;2;538.5
31572;1008;4;539.8
31572;1027;4;542.2
31572;1033;2;548.1
31572;1004;3;548.6
31572;1023;2;553.4
31572;1031;2;553.6
31572;1019;2;556.2
31572;1020;2;558.8
31572;1001;2;562.4
31572;1027;2;564.7
31572;1016;2;567.9
31572;1031;4;571.2
31572;1024;2;571.2
31572;1018;2;573.9
31572;1034;2;583.9
31572;1017;2;590.2
31572;1034;3;595.1
31572;1029;2;596.4
31572;1025;2;614.8
31572;1035;2;624.3
31572;1022;2;627.9
31572;1009;2;628
31572;1004;2;634.3
31572;1038;2;635.9
31572;1005;2;645.9
31572;1028;2;683
31572;1026;2;706.9
31572;1040;2;708.4
31572;1013;2;715.8
31572;1032;2;770.7
31572;1039;2;803.8
31572;1017;3;867.3
31572;1041;3;889.2
31572;1001;3;906.4
31572;1045;2;912.6
31572;1043;2;912.6
31572;1008;3;916.1
31572;1029;3;919
31572;1005;3;942.3
31572;1042;2;954.4
31572;1033;3;965.2
31572;1016;3;998.6
31572;1047;2;1001.5
31572;1021;3;1013.5
31572;1007;3;1017.6
31572;1011;3;1037.2
31572;1025;3;1073.2
31572;1015;3;1079.1
31572;1036;3;1080.5
31572;1035;3;1085.9
